1.000000000000000000e+00 0.000000000000000000e+00
2.000000000000000000e+00 0.000000000000000000e+00
4.000000000000000000e+00 4.440892098500626162e-16
8.000000000000000000e+00 5.313337103141044793e-01
1.600000000000000000e+01 3.557874782559593996e+00
3.200000000000000000e+01 1.009867093492966461e+01
6.400000000000000000e+01 3.852638603623594804e+01
1.280000000000000000e+02 9.426124089101227810e+01
2.560000000000000000e+02 2.495203367045202185e+02
5.120000000000000000e+02 5.966381190819715812e+02
1.024000000000000000e+03 1.393264340852846090e+03
2.048000000000000000e+03 3.096093996512645390e+03
4.096000000000000000e+03 6.822500173354754224e+03
8.192000000000000000e+03 1.495762179830356763e+04
1.638400000000000000e+04 3.245639447211353399e+04
3.276800000000000000e+04 6.819782600119535346e+04
6.553600000000000000e+04 1.457252595158806653e+05
